@relation openjpa_Train_R2-weka.filters.unsupervised.attribute.Remove-R1-4-weka.filters.unsupervised.attribute.StringToNominal-R1

@attribute loc numeric
@attribute wmc numeric
@attribute assignmentsQty numeric
@attribute mathOperationsQty numeric
@attribute qtyTryCatch numeric
@attribute qtyReturn numeric
@attribute fanin numeric
@attribute fanout numeric
@attribute age numeric
@attribute nAuth numeric
@attribute nr numeric
@attribute nSmell numeric
@attribute buggy {false}

@data
3,1,0,0,0,0,0,0,45,3,7,0,false
1,1,0,0,0,0,0,0,0,1,6,0,false
56,14,11,3,0,1,1,7,45,4,16,20,false
1,1,0,0,0,0,1,0,45,1,4,0,false
1,1,0,0,0,0,0,0,45,1,4,0,false
8,2,0,0,1,1,0,1,45,1,4,1,false
4,1,2,0,0,0,0,0,37,1,2,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
1,1,0,0,0,0,29,0,37,2,3,0,false
1,1,0,0,0,0,7,0,0,1,5,0,false
12,5,0,0,1,3,4,1,45,4,16,1,false
1,1,0,0,0,0,1,0,45,3,8,0,false
1,1,0,0,0,0,2,0,45,2,5,0,false
4,2,0,0,0,0,0,0,37,2,2,2,false
3,1,0,0,0,1,0,0,0,1,4,0,false
2,1,0,0,0,0,1,0,45,2,6,0,false
6,7,1,0,0,3,0,0,37,2,2,0,false
5,2,1,0,0,0,0,6,45,3,13,2,false
3,1,0,0,0,1,0,0,37,3,9,0,false
4,2,0,0,0,0,0,0,37,2,6,0,false
3,1,0,0,0,1,0,1,0,2,12,0,false
4,1,1,0,0,1,40,0,45,1,4,0,false
7,5,2,0,0,1,4,0,37,2,4,0,false
2,1,0,0,0,0,0,0,45,2,5,0,false
3,1,0,0,0,0,0,0,45,3,7,0,false
3,1,0,0,0,1,0,0,37,2,3,0,false
5,2,0,0,0,2,0,4,45,3,11,0,false
3,1,0,0,0,1,2,0,45,1,3,0,false
6,2,3,0,0,0,1,3,37,2,4,2,false
3,2,1,0,0,0,1,0,0,1,4,0,false
3,1,0,0,0,1,0,0,37,2,6,0,false
18,12,7,0,0,1,4,6,0,2,15,1,false
14,5,0,0,0,4,1,0,37,2,3,0,false
3,1,0,0,0,1,1,0,37,1,2,0,false
39,13,16,0,0,1,4,0,37,1,2,2,false
7,6,2,0,0,1,5,2,45,3,10,0,false
4,3,0,0,0,2,0,2,37,1,2,1,false
3,1,0,0,0,0,0,1,37,2,3,0,false
3,1,0,0,0,1,0,1,37,2,3,0,false
7,3,2,0,0,0,0,2,45,1,4,1,false
8,2,2,0,0,0,2,6,45,3,13,0,false
3,1,0,0,0,0,0,0,45,3,7,0,false
3,1,0,0,0,1,1,0,37,2,6,0,false
3,1,0,0,0,1,0,0,0,2,15,0,false
1,1,0,0,0,0,2,0,45,1,4,0,false
3,1,0,0,0,1,0,0,37,2,3,0,false
3,1,0,0,0,0,0,0,45,3,7,0,false
3,1,0,0,0,1,0,0,0,1,5,0,false
20,8,14,11,0,3,1,1,0,1,6,0,false
3,1,1,0,0,0,2,0,0,1,7,0,false
4,2,1,0,0,1,14,0,45,3,10,0,false
1,1,0,0,0,0,5,0,37,2,2,0,false
11,6,1,0,1,0,0,6,45,3,11,0,false
1,1,0,0,0,0,1,0,45,3,8,0,false
5,2,1,0,0,2,0,0,37,1,2,1,false
3,1,1,0,0,0,1,0,0,1,5,0,false
8,3,2,0,0,2,1,1,45,3,8,1,false
3,1,0,0,0,1,0,1,37,2,4,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
20,8,10,1,1,3,1,5,0,1,8,3,false
8,2,0,0,1,1,0,2,45,3,6,1,false
4,1,0,0,0,0,7,0,37,2,4,0,false
18,9,8,0,0,1,2,13,45,3,10,1,false
3,1,0,0,0,1,0,0,45,1,4,0,false
10,8,9,0,0,1,1,7,45,2,8,3,false
1,1,0,0,0,0,0,0,45,1,4,0,false
3,1,0,0,0,1,1,1,0,1,7,0,false
8,1,5,0,0,1,2,0,0,1,7,1,false
4,3,0,0,0,0,0,2,0,2,9,0,false
1,1,0,0,0,0,0,0,45,1,4,0,false
3,1,0,0,0,0,0,0,45,2,7,0,false
3,1,0,0,0,0,0,0,0,1,5,0,false
4,1,0,0,0,1,0,0,45,2,5,0,false
3,1,0,0,0,1,1,2,45,3,10,1,false
8,3,2,0,0,0,1,5,45,2,8,0,false
1,1,0,0,0,0,0,0,45,1,4,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
10,5,2,0,0,2,1,0,0,1,7,0,false
3,1,0,0,0,1,1,0,45,3,11,0,false
4,2,1,0,0,1,3,1,45,2,8,0,false
78,44,36,5,0,1,3,6,37,1,3,6,false
4,1,0,0,0,0,0,1,45,3,13,0,false
20,8,6,0,0,0,1,1,37,3,3,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
3,1,0,0,0,1,1,1,37,2,4,0,false
12,5,0,0,1,1,0,8,45,3,11,1,false
3,1,0,0,0,1,0,0,45,2,4,0,false
3,1,0,0,0,1,0,0,0,1,4,0,false
3,1,0,0,0,1,0,0,45,2,5,0,false
7,4,1,0,0,3,8,6,37,2,5,0,false
3,2,0,0,0,0,0,1,45,3,13,0,false
3,2,0,0,0,1,0,0,0,1,4,0,false
5,3,3,0,0,0,14,0,37,1,2,0,false
1,1,0,0,0,0,8,0,45,2,5,0,false
3,1,0,0,0,0,0,0,45,3,11,0,false
3,1,0,0,0,1,0,0,37,2,2,0,false
3,1,0,0,0,0,0,0,45,3,7,0,false
3,2,0,0,0,1,0,3,37,2,2,0,false
3,1,0,0,0,1,0,0,45,3,13,0,false
8,2,0,0,1,1,0,2,45,3,6,1,false
