release,method,path,className,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
4.2.0,getLedgerId,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,FlatLedgerManager,11,2,2,1,1,1,1,0,420,3,7,0,false
4.2.0,build,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ResponseBody$Builder,7,2,1,0,0,1,3,2,4,2,14,1,false
4.2.0,buildParsed,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$StopDeliveryRequest$Builder,7,2,1,0,0,1,2,2,412,2,16,2,false
4.2.0,deleteSubscriptionData,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,SubscriptionDataManager,1,1,0,0,0,0,0,0,191,1,2,0,false
4.2.0,getStartDeliveryHandler,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,HedwigProxy,3,1,0,0,0,1,1,0,412,1,7,0,false
4.2.0,getDescriptor,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$LedgerRange,3,1,0,0,0,1,1,0,412,2,16,0,false
4.1.0,initiate,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,ReadLastConfirmedOp,6,2,1,0,0,0,2,0,450,2,10,3,true
4.2.0,getDefaultInstanceForType,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LedgerMetadataFormat,3,1,0,0,0,1,0,0,205,2,6,0,false
4.2.0,hasSubscription,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,SimpleSubscribeResponseHandler,6,2,0,0,0,2,2,0,113,1,4,0,false
4.2.0,isReadOnly,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,3,1,0,0,0,1,2,0,412,3,50,0,false
4.2.0,getEntriesOrBuilderList,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$MapOrBuilder,1,1,0,0,0,0,0,0,4,2,14,0,false
4.1.0,getRetryRemoteSubscribeThreadRunInterval,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,ServerConfiguration,3,1,0,0,0,1,0,0,196,1,3,0,true
4.2.0,buildPartial,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionPreferences$Builder,29,10,13,0,0,1,9,1,4,2,14,0,false
4.1.0,hasSubscriberId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscribeRequest$Builder,3,1,0,0,0,1,0,1,196,1,2,0,true
4.2.0,getSegment,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LedgerMetadataFormat$Builder,8,2,0,0,0,2,1,0,205,2,6,0,false
4.2.0,operationComplete,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,HedwigSubscriber,5,2,0,1,0,0,0,2,412,2,16,0,false
4.2.0,clearSubscriberId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$StopDeliveryRequest$Builder,6,1,2,0,0,1,0,2,412,2,16,1,false
4.2.0,getDefaultInstance,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LockDataFormat,3,1,0,0,0,1,3,0,205,2,6,0,false
4.2.0,getNumCleanLedgers,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,LedgerCacheImpl,3,1,0,0,0,1,0,0,384,2,15,0,false
4.2.0,cancel,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,3,1,0,0,0,1,0,0,412,3,50,0,false
4.1.0,operationFailed,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,AbstractSubscriptionManager$NoopCallback,3,1,0,0,0,0,0,0,0,1,4,0,true
4.2.0,getDescriptorForType,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LedgerMetadataFormat$Builder,3,1,0,0,0,1,0,1,205,2,6,1,false
4.2.0,buildPartial,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$Map$Entry$Builder,16,5,8,0,0,1,4,1,4,2,14,0,false
4.1.0,extractMetaFromEntryLog,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,EntryLogger,12,2,2,2,1,1,0,3,196,3,20,0,false
4.0.0,write,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,BufferedChannel,24,5,7,3,0,1,3,0,4,2,3,0,false
4.2.0,getDescriptor,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$HubLoadData$Builder,3,1,0,0,0,1,0,0,4,2,14,0,false
4.2.0,getDefaultInstanceForType,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionState$Builder,3,1,0,0,0,1,0,1,412,2,16,1,false
4.1.0,getDefaultInstanceForType,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$LedgerRanges$Builder,3,1,0,0,0,1,0,1,196,1,2,1,true
4.0.0,setRC,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle$LastConfirmedCtx,3,1,1,0,0,0,2,0,4,2,11,0,false
4.1.0,getMacCodeLength,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,CRC32DigestManager,3,1,0,0,0,1,0,0,196,1,2,0,false
4.0.0,getAvailableBookies,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,BookKeeperAdmin,29,2,1,0,0,0,1,1,40,2,5,2,false
4.0.0,main,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,PubSubServer,25,5,4,3,2,0,0,5,4,2,5,0,false
4.1.0,unpin,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,LedgerEntryPage,3,1,1,0,0,0,0,0,196,2,4,0,false
4.2.0,getPacketsReceived,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,NIOServerFactory$Cnxn$CnxnStats,3,1,0,0,0,1,1,0,412,2,13,0,false
4.1.0,startServingSubscription,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager,4,1,1,1,0,0,0,2,196,1,5,0,true
4.1.0,getDescriptorForType,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$LedgerRange$Builder,3,1,0,0,0,1,0,1,196,1,2,1,true
4.2.0,operationFailed,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,PubSubCallback,9,1,3,0,0,0,0,0,412,1,4,0,false
4.1.0,accept,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,Journal$JournalIdFilter,1,1,0,0,0,0,1,0,56,1,2,0,true
4.2.0,clear,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ConsumeRequest$Builder,13,2,4,0,0,1,0,1,412,2,16,1,false
4.1.0,getStatusMsg,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubResponse,3,1,0,0,0,1,5,0,196,1,2,0,true
4.2.0,start,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager,3,1,0,0,0,0,0,0,412,3,19,0,false
4.2.0,getMsgOrBuilder,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PublishRequest,3,1,0,0,0,1,0,0,412,2,16,0,false
4.2.0,clear,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$HubInfoData$Builder,8,1,4,0,0,1,0,0,4,2,14,0,false
4.2.0,allDisksFull,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,3,1,0,0,0,0,0,1,412,3,50,0,false
4.2.0,updateSubscriptionState,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,ZkMetadataManagerFactory$ZkSubscriptionDataManagerImpl,21,1,0,0,0,0,0,1,191,1,6,2,false
4.0.0,writeComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,BookieServer,13,2,2,1,0,0,0,3,4,3,10,5,false
4.2.0,hasMessageType,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$MessageHeaderOrBuilder,1,1,0,0,0,0,0,0,4,2,14,0,false
4.2.0,hasBookieId,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LockDataFormatOrBuilder,1,1,0,0,0,0,0,0,205,2,6,0,false
4.2.0,hasMsgId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ConsumeRequestOrBuilder,1,1,0,0,0,0,0,0,4,2,14,0,false
4.2.0,getDefaultInstanceForType,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PublishResponse$Builder,3,1,0,0,0,1,0,1,4,2,14,1,false
4.1.0,buildPartial,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscribeRequest$Builder,8,2,2,0,0,1,4,0,196,1,2,0,true
4.2.0,clear,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$CloseSubscriptionRequest$Builder,6,1,2,0,0,1,0,0,4,2,14,0,false
4.2.0,sendErrorResponseToMalformedRequest,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,UmbrellaHandler,6,1,2,0,0,0,11,0,412,2,5,0,false
4.1.0,create,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigClientImpl.java,HedwigClientImpl,3,1,0,0,0,1,1,1,226,1,1,0,true
4.2.0,getZkTimeout,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,ServerConfiguration,3,1,0,0,0,1,2,0,412,3,15,0,false
4.2.0,startDeliveryWithFilter,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,Subscriber,1,1,0,0,0,0,0,0,412,2,7,0,false
4.2.0,sendConsumeRequest,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractHChannelManager.java,AbstractHChannelManager,13,1,2,0,0,0,0,1,113,1,1,0,false
4.2.0,getOptionsOrBuilder,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionOptions$Builder,8,2,0,0,0,2,0,0,216,2,15,0,false
4.2.0,deleteFromZooKeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,Cookie,7,2,2,0,0,0,1,1,398,2,4,0,false
4.2.0,maybeForceBuilderInitialization,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$HubLoadData$Builder,4,2,0,0,0,0,2,0,4,2,14,0,false
4.1.0,setupCompletor,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,HedwigConsole$ConsoleHandler,6,1,3,0,0,0,1,0,0,1,1,4,false
4.1.0,writeComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,BookieClient,7,2,1,1,0,0,0,5,196,2,9,1,true
4.1.0,getSynchronous,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscribeRequest,3,1,0,0,0,1,4,0,196,1,2,0,true
4.1.0,stopServingSubscriber,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager,3,1,0,0,0,0,3,2,196,1,5,0,true
4.1.0,getSrcRegion,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$Message,3,1,0,0,0,1,5,0,196,1,2,0,true
4.0.0,getSubscribeResponseHandler,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,ResponseHandler,3,1,0,0,0,1,0,0,4,1,4,0,false
4.2.0,compare,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,LedgerCacheImpl,3,1,0,1,0,1,0,0,384,2,15,0,false
4.2.0,getDescriptor,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$CloseSubscriptionRequest$Builder,3,1,0,0,0,1,0,0,4,2,14,0,false
4.2.0,consumeToBound,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,ReadAheadCache,3,1,0,0,0,0,0,1,412,2,12,0,false
4.1.0,toBuilder,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionOptions,3,1,0,0,0,1,0,1,0,1,1,1,true
4.1.0,newBuilder,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$Message,3,1,0,0,0,1,14,1,196,1,2,0,true
4.1.0,setFenced,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,LedgerDescriptorReadOnlyImpl,4,1,0,0,0,0,0,0,84,1,1,0,true
4.2.0,getUsage,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,BookieShell$MetaFormatCmd,3,1,0,0,0,1,0,0,219,3,4,0,false
4.1.0,isInitialized,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$StopDeliveryRequest,4,2,0,0,0,2,2,0,196,1,2,0,true
4.1.0,getMaxAllowedCmdArgLength,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,HardLink$HardLinkCGWin,3,1,0,0,0,1,0,0,90,1,1,0,false
4.2.0,getEntriesList,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$Map$Builder,8,2,0,0,0,2,0,0,4,2,14,1,false
4.2.0,getManagerImpl,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ManagerMetaOrBuilder,1,1,0,0,0,0,0,0,4,2,14,0,false
4.2.0,mergeFrom,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$MessageSeqId$Builder,35,9,6,0,0,2,14,5,412,2,16,3,false
4.2.0,process,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,PubSubServer,5,2,0,0,0,0,0,0,412,3,17,1,false
4.2.0,getConsumeRequestOrBuilder,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubRequest,3,1,0,0,0,1,0,0,412,2,16,0,false
4.1.0,scanFailed,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager$ActiveSubscriberState,6,2,0,0,0,1,0,1,196,1,5,0,true
4.2.0,checkEnvironment,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,73,17,8,1,4,1,1,13,412,3,50,9,false
4.2.0,getOpenLedgerRereplicationGracePeriod,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,3,1,0,0,0,1,1,0,441,3,15,0,false
4.2.0,clearSegment,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LedgerMetadataFormat$Builder,11,2,2,0,0,1,0,0,205,2,6,1,false
4.2.0,handleResponse,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/AbstractSubscribeResponseHandler.java,AbstractSubscribeResponseHandler,59,12,11,4,1,0,0,15,42,1,2,13,false
4.1.0,putHandle,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,5,1,0,0,0,0,6,1,196,3,33,0,false
4.1.0,refreshLastLedgerRange,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,HedwigAdmin,6,1,3,1,0,1,1,0,0,2,2,1,true
4.2.0,deleteLedger,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,BookKeeper,10,2,1,1,0,0,0,3,412,3,24,0,false
4.2.0,messageConsumed,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,SimpleSubscribeResponseHandler,20,8,3,0,0,0,0,2,113,1,4,0,false
4.1.0,getOffset,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,LedgerEntryPage,4,1,0,0,0,1,2,1,196,2,4,1,false
4.1.0,getZkRegionPrefix,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,ServerConfiguration,3,1,0,0,0,1,2,2,196,1,3,0,true
4.0.0,run,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,FileUtils$DirDeleterThred,7,2,0,0,0,0,0,1,4,1,1,0,false
4.1.0,setMessageHandler,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeResponseHandler.java,SubscribeResponseHandler,15,7,1,1,0,0,0,2,196,1,6,4,true
4.1.0,scanJournal,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,Journal,40,7,8,1,1,0,1,2,56,1,2,9,true
4.2.0,getSubscriberId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$CloseSubscriptionRequestOrBuilder,1,1,0,0,0,0,0,0,4,2,14,0,false
4.2.0,convertToBookieAddresses,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,BookieWatcher,15,3,2,1,1,1,2,0,412,2,9,0,false
4.2.0,clearMessageBound,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,LocalDBPersistenceManager,2,1,0,0,0,0,0,0,412,2,7,0,false
4.0.0,recoverLedgerFragment,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,BookKeeperAdmin,25,7,7,1,0,1,1,7,40,2,5,3,false
4.1.0,getDefaultInstanceForType,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$RegionSpecificSeqId,3,1,0,0,0,1,0,0,196,1,2,0,true
4.1.0,serialize,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,LedgerLayout,8,2,1,1,0,1,1,0,204,1,1,0,false
4.2.0,createLedger,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,MSLedgerManagerFactory$MsLedgerManager,50,1,0,0,0,0,0,1,37,1,1,6,false
4.1.0,evictFileInfoIfNecessary,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,LedgerCacheImpl,7,2,1,0,0,0,2,0,84,3,6,1,true
4.2.0,hasMessageFilter,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionPreferencesOrBuilder,1,1,0,0,0,0,0,0,4,2,14,0,false
4.2.0,retryErroredSubscriberAfterDelay,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager,6,2,0,0,0,0,2,2,412,3,19,0,false
4.2.0,getNumPendingCacheRequests,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,ReadAheadCacheBean,3,1,0,0,0,1,0,0,366,1,2,1,false
4.2.0,getEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,LedgerStorage,1,1,0,0,0,0,1,0,328,1,1,0,false
4.0.0,uncaughtException,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,PubSubServer,3,1,0,0,0,0,0,0,4,2,5,0,false
4.0.0,consume,hedwig-client/src/main/java/org/apache/hedwig/client/api/MessageHandler.java,MessageHandler,1,1,0,0,0,0,0,0,4,1,2,0,false
4.2.0,buildPartial,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscribeResponse$Builder,17,4,7,0,0,1,5,1,4,2,14,0,false
4.0.0,flush,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,LedgerOutputStream,17,4,1,2,1,0,2,1,4,1,2,1,false
4.2.0,hasJournalDir,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$CookieFormat,3,2,0,0,0,1,2,0,205,2,6,0,false
4.1.0,addCnxn,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,NIOServerFactory,5,1,0,0,0,0,1,0,196,1,11,0,true
4.2.0,getUnsubscribeRequestOrBuilder,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubRequest$Builder,8,2,0,0,0,2,0,0,412,2,16,0,false
4.2.0,getHostname,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$HubInfoData$Builder,11,2,3,0,0,2,0,0,4,2,14,0,false
4.1.0,inUse,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,LedgerEntryPage,3,2,0,0,0,1,1,0,196,2,4,0,false
4.2.0,hasProperties,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$MessageHeader,3,2,0,0,0,1,1,0,4,2,14,0,false
4.1.0,clearSubscriberId,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$StopDeliveryRequest$Builder,5,1,2,0,0,1,0,2,196,1,2,1,true
4.2.0,getNumMessagesDelivered,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,PubSubServerBean,3,1,0,0,0,1,0,2,366,1,1,1,false
4.2.0,put,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,SubscriptionChannelManager,44,11,9,0,0,2,1,2,88,2,2,5,false
4.2.0,parseFrom,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$LedgerRange,3,1,0,0,0,1,0,2,412,2,16,0,false
4.1.0,hubPath,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,ZkTopicManager,3,1,0,0,0,1,3,0,196,1,4,0,false
4.2.0,getPublishResponse,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ResponseBody,3,1,0,0,0,1,4,0,4,2,14,0,false
4.2.0,mergeFrom,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LedgerMetadataFormat$Segment$Builder,33,6,4,0,0,2,4,1,205,2,6,1,false
4.2.0,clearAckQuorumSize,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$LedgerMetadataFormat$Builder,6,1,2,0,0,1,0,0,205,2,6,0,false
4.1.0,buildPartial,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$LedgerRanges$Builder,11,3,3,0,0,1,2,0,196,1,2,1,true
4.0.0,getNextEnsembleChange,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,LedgerMetadata,9,2,1,1,0,2,1,0,4,3,6,1,false
4.2.0,writeTo,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscribeResponse,7,3,0,0,0,0,0,1,4,2,14,1,false
4.2.0,getSerializedSize,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,DataFormats$CookieFormat,20,10,8,0,0,2,1,4,205,2,6,4,false
4.1.0,getDefaultInstanceForType,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$SubscriptionOptions$Builder,3,1,0,0,0,1,0,1,0,1,1,1,true
4.2.0,asyncRecoveryAddEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,4,1,1,0,0,0,1,3,412,3,32,0,false
4.2.0,getInstance,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,BKMBeanRegistry,3,1,0,0,0,1,0,0,216,1,2,0,false
4.1.0,getLastLocalSeqIdDelivered,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager$ActiveSubscriberState,3,1,0,0,0,1,0,0,196,1,5,0,true
4.2.0,setPublishResponse,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ResponseBody$Builder,14,3,2,0,0,1,2,0,4,2,14,0,false
4.0.0,addToLength,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,4,1,1,0,0,1,1,0,4,2,11,0,false
4.1.0,toString,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager$ActiveSubscriberState,8,1,1,0,0,1,0,0,196,1,5,0,true
4.1.0,main,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,BookKeeperTools,25,5,7,2,0,3,0,3,196,1,6,0,false
4.1.0,waitForServerUp,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,LocalBookKeeper,41,8,9,2,3,2,1,0,196,2,8,4,true
4.0.0,performRequest,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager$DeliveryManagerRequest,1,1,0,0,0,0,1,0,4,2,3,0,false
4.2.0,getSerializedSize,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$LedgerRange,14,6,6,0,0,2,1,0,412,2,16,3,false
4.2.0,ensureTriedServersIsMutable,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubRequest$Builder,6,3,2,0,0,0,5,0,412,2,16,0,false
4.2.0,getServerAckResponseTimeout,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,ClientConfiguration,3,1,0,0,0,1,0,0,412,1,5,0,false
4.2.0,getMessageHandler,hedwig-client/src/main/java/org/apache/hedwig/client/netty/impl/simple/SimpleSubscribeResponseHandler.java,SimpleSubscribeResponseHandler,3,1,0,0,0,1,0,0,113,1,4,0,false
4.2.0,getPublishResponseOrBuilder,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$ResponseBodyOrBuilder,1,1,0,0,0,0,0,0,4,2,14,0,false
4.2.0,hasStartDeliveryRequest,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,PubSubProtocol$PubSubRequest,3,2,0,0,0,1,2,0,412,2,16,0,false
4.2.0,getOptions,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,BookieShell$BookieFormatCmd,3,1,0,0,0,1,0,0,219,3,4,0,false
