release,method,path,className,loc,wmc,assignmentsQty,mathOperationsQty,qtyTryCatch,qtyReturn,fanin,fanout,age,nAuth,nr,nSmell,buggy
4.0.0,setLastLogMark,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie$LastLogMark,4,1,2,0,0,0,1,0,4,3,13,0,false
4.0.0,operationFailed,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,RegionManager,3,2,0,1,0,0,0,0,4,1,3,0,false
4.0.0,transientErrorOnSend,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager$ActiveSubscriberState,3,1,0,0,0,0,0,1,4,2,3,0,false
4.0.0,processResult,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,LedgerCreateOp,4,1,1,0,0,0,0,1,4,2,7,0,false
4.0.0,readComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,AsyncCallback$ReadCallback,1,1,0,0,0,0,2,0,4,2,4,0,false
4.0.0,handleRedirectResponse,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,ResponseHandler,43,15,9,5,0,2,3,4,4,1,4,3,false
4.0.0,handleUnrecoverableErrorDuringAdd,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,3,1,0,0,0,0,2,2,4,2,11,0,false
4.0.0,setEntryLogSizeLimit,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,4,1,0,0,0,1,0,0,18,2,3,0,false
4.0.0,read,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,FileInfo,11,3,3,1,0,1,2,1,4,2,4,0,false
4.0.0,setEntryId,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,PendingAddOp,3,1,1,0,0,0,1,0,4,2,3,0,false
4.0.0,getPacketsSent,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,NIOServerFactory$Cnxn$CnxnStats,3,1,0,0,0,1,1,0,4,3,7,0,false
4.0.0,getSubscriptionList,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,Subscriber,1,1,0,0,0,0,0,0,4,1,1,0,false
4.0.0,hashCode,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,PerChannelBookieClient$CompletionKey,3,1,0,1,0,1,0,0,4,3,8,0,false
4.0.0,setBookieRecoveryPasswd,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,ClientConfiguration,4,1,0,0,0,1,0,0,18,2,3,0,false
4.0.0,addComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,LedgerRecoveryOp,8,2,0,1,0,1,0,3,4,2,5,0,false
4.0.0,loadConfFile,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,BookieServer,14,3,0,3,1,0,1,0,4,3,10,1,false
4.0.0,unsubscribe,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,HedwigSubscriber,13,3,0,2,1,0,1,4,4,1,3,0,false
4.0.0,initializeNetty,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,PubSubServer,13,3,4,0,0,0,1,1,4,2,5,0,false
4.0.0,storeHost2ChannelMapping,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigPublisher.java,HedwigPublisher,12,4,2,2,0,0,1,4,4,2,4,0,false
4.0.0,operationFinished,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,HedwigSubscriber,3,1,0,0,0,0,0,8,4,1,3,0,false
4.0.0,unsubscribe,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,AbstractSubscriptionManager,3,1,0,0,0,0,0,1,4,2,3,0,false
4.0.0,verifyDigestAndReturnData,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,DigestManager,5,1,0,1,0,1,1,1,4,2,4,0,false
4.0.0,checkPage,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,LedgerEntryPage,5,2,0,0,0,0,5,0,4,2,2,0,false
4.0.0,getMaximumOutstandingMessages,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,ClientConfiguration,3,1,0,0,0,1,4,0,4,1,2,0,false
4.0.0,processResult,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,LedgerOpenOp,67,9,2,5,2,6,0,10,4,2,8,5,false
4.0.0,close,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,LedgerOutputStream,3,1,0,0,0,0,0,1,4,1,2,0,false
4.0.0,accept,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,6,2,0,0,0,2,0,0,4,3,13,0,false
4.0.0,asyncCloseSubscription,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,HedwigSubscriber,26,3,4,2,0,0,2,3,4,1,3,2,false
4.0.0,getFirstEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,LedgerEntryPage,3,1,0,0,0,1,10,0,4,2,2,0,false
4.0.0,shutdown,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,BookKeeperTools,4,1,0,0,0,0,1,1,4,2,5,0,false
4.0.0,tick,hedwig-client/src/main/java/org/apache/hedwig/util/CallbackUtils.java,CallbackUtils,10,3,0,0,0,0,3,3,4,2,3,0,false
4.0.0,getOffset,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,LedgerEntryPage,4,1,0,0,0,1,2,1,4,2,2,1,false
4.0.0,toInt,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,BookieProtocol$PacketHeader,8,2,0,2,0,2,4,0,4,2,3,0,false
4.0.0,setLastLogId,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,EntryLogger,16,2,2,1,2,0,2,0,4,2,8,2,false
4.0.0,main,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,HedwigProxy,25,5,4,3,2,0,0,4,4,1,3,0,false
4.0.0,setFirstEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,LedgerEntryPage,6,2,1,2,0,0,1,0,4,2,2,0,false
4.0.0,operationComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,LedgerOpenOp,8,2,0,0,0,0,0,7,4,2,8,0,false
4.0.0,setZkServers,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,ClientConfiguration,4,1,0,0,0,1,2,0,18,2,3,0,false
4.0.0,run,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,AbstractSubscriptionManager$ConsumeOp,21,5,2,1,0,2,0,4,4,2,3,2,false
4.0.0,addEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,10,2,1,1,0,0,1,7,4,2,11,0,false
4.0.0,unsubscribe,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,Subscriber,1,1,0,0,0,0,0,0,4,1,1,0,false
4.0.0,subscribe,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,Subscriber,1,1,0,0,0,0,2,0,4,1,1,0,false
4.0.0,setCode,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,BookieException,3,1,1,0,0,0,0,0,4,2,2,0,false
4.0.0,checkDirectoryLayoutVersion,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,36,6,6,2,3,1,2,1,4,3,13,1,false
4.0.0,deliverNextMessage,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager$ActiveSubscriberState,8,2,2,0,0,1,3,1,4,2,3,0,false
4.0.0,setOffset,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,LedgerEntryPage,6,1,1,0,0,0,1,1,4,2,2,0,false
4.0.0,sendAddSuccessCallbacks,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,11,3,2,0,0,1,1,1,4,2,11,0,false
4.0.0,getFile,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,FileInfo,3,1,0,0,0,1,1,0,4,2,4,0,false
4.0.0,doAsyncAddEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,34,6,0,2,2,0,2,1,4,2,11,3,false
4.0.0,readLength,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,NIOServerFactory$Cnxn,7,3,2,1,0,0,1,0,4,3,7,0,false
4.0.0,deleteComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,AsyncCallback$DeleteCallback,1,1,0,0,0,0,1,0,4,2,4,0,false
4.0.0,getEntryLogSizeLimit,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,3,1,0,1,0,1,1,0,18,2,3,0,false
4.0.0,isSpecialZnode,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,AbstractZkLedgerManager,6,3,0,0,0,2,1,0,8,1,1,1,false
4.0.0,removeDeliveryPtr,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager,17,9,2,2,0,1,2,1,4,2,3,0,false
4.0.0,close,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,BookKeeper,13,3,0,0,0,0,1,1,4,2,8,0,false
4.0.0,handleUnsubscribeResponse,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/UnsubscribeResponseHandler.java,UnsubscribeResponseHandler,22,6,0,4,0,0,0,4,4,1,3,4,false
4.0.0,releaseTopic,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,AbstractTopicManager,3,1,0,0,0,0,1,1,4,2,3,0,false
4.0.0,canProceedWithRecovery,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,DistributionSchedule,1,1,0,0,0,0,1,0,4,2,2,0,false
4.0.0,readLastConfirmedComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,LedgerOpenOp,9,2,2,0,0,0,0,0,4,2,8,0,false
4.0.0,isValidSubscriberId,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,HedwigSubscriber,4,5,0,0,0,2,6,1,4,1,3,0,false
4.0.0,retryErroredSubscriberAfterDelay,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager,6,2,0,0,0,0,2,1,4,2,3,0,false
4.0.0,operationFailed,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,PubSubCallback,9,2,3,1,0,0,0,0,4,1,2,0,false
4.0.0,makeWritable,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,NIOServerFactory$Cnxn,12,3,0,0,1,0,1,0,4,3,7,1,false
4.0.0,getSequence,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,SyncCounter,3,1,0,0,0,1,1,0,4,1,1,0,false
4.0.0,getLedgerForEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,9,2,2,0,0,1,2,3,4,3,13,1,false
4.0.0,getMinimumSeqId,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager,7,3,1,1,0,2,1,0,4,2,3,2,false
4.0.0,main,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,Main,14,5,1,1,0,1,0,3,4,2,2,0,false
4.0.0,safeRun,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,BookieWatcher,3,1,0,0,0,0,0,24,4,1,3,0,false
4.0.0,read,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,LedgerInputStream,14,3,4,1,0,2,0,1,4,1,2,0,false
4.0.0,readLastConfirmedComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,8,1,1,0,0,0,0,2,4,2,11,0,false
4.0.0,join,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,BookieServer,3,1,0,0,0,0,1,0,4,3,10,0,false
4.0.0,channelConnected,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,ResponseHandler,8,5,0,0,0,0,0,3,4,1,4,2,false
4.0.0,stopDelivery,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,HedwigSubscriber,19,3,3,3,0,0,0,3,4,1,3,2,false
4.0.0,closeSubscription,hedwig-client/src/main/java/org/apache/hedwig/client/netty/HedwigSubscriber.java,HedwigSubscriber,16,4,2,1,1,0,4,4,4,1,3,0,false
4.0.0,setLedger,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,LedgerEntryPage,3,1,1,0,0,0,1,0,4,2,2,0,false
4.0.0,getMacCodeLength,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,CRC32DigestManager,3,1,0,0,0,1,0,0,4,1,1,0,false
4.0.0,run,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,SafeRunnable,8,2,0,0,1,0,0,1,4,1,2,0,false
4.0.0,isSSLEnabled,hedwig-client/src/main/java/org/apache/hedwig/client/conf/ClientConfiguration.java,ClientConfiguration,3,1,0,0,0,1,6,0,4,1,2,0,false
4.0.0,readEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,LedgerDescriptor,40,9,12,7,1,1,1,10,4,2,4,8,false
4.0.0,getIsCallSuccessful,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/PubSubCallback.java,PubSubCallback,3,1,0,0,0,1,4,0,4,1,2,0,false
4.0.0,parseArgs,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,BookieServer,33,7,6,1,1,2,1,1,4,3,10,4,false
4.0.0,getStats,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,NIOServerFactory$Cnxn,3,1,0,0,0,1,0,0,4,3,7,0,false
4.0.0,readEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,EntryLogger,40,7,13,8,1,1,1,2,4,2,8,9,false
4.0.0,instantiateZookeeperClient,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,16,3,3,1,1,1,2,2,4,3,13,2,false
4.0.0,getLedgerEntryPage,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,LedgerCache,14,4,1,0,1,2,3,3,4,2,6,0,false
4.0.0,size,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,PendingReadOp,3,1,0,0,0,1,0,0,4,2,3,0,false
4.0.0,messageReceived,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,PerChannelBookieClient,34,3,5,1,1,2,0,3,4,3,8,0,false
4.0.0,createTempDirectory,hedwig-client/src/main/java/org/apache/hedwig/util/FileUtils.java,FileUtils,3,1,0,0,0,1,0,1,4,1,1,0,false
4.0.0,instantiateZookeeperClient,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,PubSubServer,17,3,2,7,0,0,1,3,4,2,5,2,false
4.0.0,hasMoreElements,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,PendingReadOp,3,1,0,0,0,1,0,0,4,2,3,0,false
4.0.0,getBookieIndex,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,DistributionSchedule,1,1,0,0,0,0,4,0,4,2,2,0,false
4.0.0,getLocalAddress,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,NIOServerFactory,3,1,0,0,0,1,1,0,4,3,7,1,false
4.0.0,recoverLedgerFragmentEntry,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,BookKeeperAdmin,29,1,0,0,0,0,1,1,40,2,5,5,false
4.0.0,run,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,RegionManager,6,2,1,0,0,0,0,0,4,1,3,1,false
4.0.0,addComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,AsyncCallback$AddCallback,1,1,0,0,0,0,4,0,4,2,4,0,false
4.0.0,setLastScanErrorTime,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager$ActiveSubscriberState,3,1,1,0,0,0,1,0,4,2,3,0,false
4.0.0,readRequest,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/NIOServerFactory.java,NIOServerFactory$Cnxn,4,1,1,0,0,0,1,1,4,3,7,0,false
4.0.0,getPipeline,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,PerChannelBookieClient,6,1,1,0,0,1,0,0,4,3,8,1,false
4.0.0,close,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,LedgerInputStream,2,1,0,0,0,0,0,0,4,1,2,0,false
4.0.0,writeLedgerConfig,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,6,2,0,1,0,0,4,4,4,2,11,1,false
4.0.0,halt,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,BookKeeper,12,3,0,0,0,0,1,3,4,2,8,0,false
4.0.0,refill,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,LedgerInputStream,25,6,7,2,1,2,3,3,4,1,2,2,false
4.0.0,recoverBookieData,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,BookKeeperAdmin,23,3,1,0,0,0,0,3,40,2,5,0,false
4.0.0,total,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,SyncCounter,3,1,0,0,0,1,0,0,4,1,1,0,false
4.0.0,getLh,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,SyncCounter,3,1,0,0,0,1,3,0,4,1,1,0,false
4.0.0,getLedgerDigestType,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,BookKeeperAdmin,3,1,0,0,0,1,1,0,40,2,5,0,false
4.0.0,processResult,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,16,1,0,0,0,0,0,4,4,2,11,1,false
4.0.0,getBookieIndex,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,RoundRobinDistributionSchedule,3,1,0,2,0,1,0,0,4,1,1,0,false
4.0.0,printUsage,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,BookieServer,4,1,1,1,0,0,1,0,4,3,10,0,false
4.0.0,getCode,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,BookieException,3,1,0,0,0,1,0,0,4,2,2,0,false
4.0.0,submitCallback,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,PendingAddOp,4,1,0,0,0,0,2,1,4,2,3,1,false
4.0.0,channelDisconnected,hedwig-client/src/main/java/org/apache/hedwig/client/netty/ResponseHandler.java,ResponseHandler,28,11,4,4,0,2,0,14,4,1,4,1,false
4.0.0,addTopicOwnershipChangeListener,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,AbstractTopicManager,3,1,0,0,0,0,0,0,4,2,3,0,false
4.0.0,setrc,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,SyncCounter,3,1,1,0,0,0,6,0,4,1,1,0,false
4.0.0,asyncCloseSubscription,hedwig-client/src/main/java/org/apache/hedwig/client/api/Subscriber.java,Subscriber,1,1,0,0,0,0,0,0,4,1,1,0,false
4.0.0,readComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle$SyncReadCallback,9,1,1,0,0,0,0,0,4,2,11,0,false
4.0.0,initializeZookeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,LocalBookKeeper,17,4,1,0,1,0,1,1,4,3,5,0,false
4.0.0,getTopic,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager$ActiveSubscriberState,3,1,0,0,0,1,3,0,4,2,3,0,false
4.0.0,realGetOwner,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,AbstractTopicManager,1,1,0,0,0,0,1,0,4,2,3,0,false
4.0.0,performRequest,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager$ActiveSubscriberState,9,2,2,0,0,0,0,3,4,2,3,0,false
4.0.0,initiate,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,LedgerCreateOp,3,1,0,0,0,0,1,1,4,2,7,0,false
4.0.0,newZookeeper,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,Bookie,27,1,2,0,0,1,1,0,4,3,13,4,false
4.0.0,setFenced,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,LedgerDescriptor,3,1,1,0,0,0,1,0,4,2,4,0,false
4.0.0,close,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,AbstractZkLedgerManager,2,1,0,0,0,0,0,0,8,1,1,0,false
4.0.0,toString,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager$ActiveSubscriberState,8,1,1,0,0,1,0,0,4,2,3,0,false
4.0.0,getZkTimeout,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,ClientConfiguration,3,1,0,0,0,1,2,0,18,2,3,0,false
4.0.0,getLedgerMetadata,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,LedgerHandle,3,1,0,0,0,1,4,0,4,2,11,0,false
4.0.0,getPageToWrite,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,LedgerEntryPage,5,1,0,0,0,1,1,1,4,2,2,0,false
4.0.0,setMaxJournalSize,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,4,1,0,0,0,1,0,0,18,2,3,0,false
4.0.0,recoverComplete,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,AsyncCallback$RecoverCallback,1,1,0,0,0,0,2,0,4,2,4,0,false
4.0.0,openNewChannel,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,EntryLogger,3,1,0,0,0,0,1,1,4,2,8,0,false
4.0.0,getZkTimeout,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,3,1,0,0,0,1,1,0,18,2,3,0,false
4.0.0,newInstance,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager$HashMapSubscriberFactory,3,1,0,0,0,1,0,0,4,2,3,0,false
4.0.0,createSubscriptionState,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,AbstractSubscriptionManager,1,1,0,0,0,0,1,0,4,2,3,0,false
4.0.0,operationFinished,hedwig-client/src/main/java/org/apache/hedwig/client/handlers/SubscribeReconnectCallback.java,SubscribeReconnectCallback,12,4,0,2,1,0,0,2,4,1,3,0,false
4.0.0,getMaxJournalSize,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,ServerConfiguration,3,1,0,1,0,1,1,0,18,2,3,0,false
4.0.0,stopServingSubscriber,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager,3,1,0,0,0,0,3,2,4,2,3,0,false
4.0.0,newInstance,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager$TreeMapLongToSetSubscriberFactory,3,1,0,0,0,1,0,0,4,2,3,0,false
4.0.0,run,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,FIFODeliveryManager,16,4,2,0,1,0,0,2,4,2,3,1,false
4.0.0,run,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,AbstractSubscriptionManager$MessagesConsumedTask,17,9,5,0,0,0,0,0,4,2,3,5,false
